schema_version,ssoc_2024,title,major_group_code,major_group,sub_major_group_code,minor_group_code,unit_group_code,score_status,ilo_mean_score_2025_median,ilo_mean_score_2025_min,ilo_mean_score_2025_max,ai_work_pressure_percentile,ai_work_pressure_midrank_position,ai_work_pressure_population_size,ilo_potential25_categories,ilo_potential25_least_exposed,ilo_potential25_most_exposed,ilo_task_score_sd_2025_median,ilo_task_score_sd_2025_min,ilo_task_score_sd_2025_max,official_isco08_codes,scored_isco08_codes,unscored_official_isco08_codes,mapping_quality,evidence_support,basic_monthly_p25_sgd,basic_monthly_median_sgd,basic_monthly_p75_sgd,gross_monthly_p25_sgd,gross_monthly_median_sgd,gross_monthly_p75_sgd,wage_reference_period,wage_source_id,direct_demand_signal_count,demand_source_keys,demand_source_occupations,labour_context_grain,labour_context_cluster,labour_context_data_as_of,evidence_data_as_of,limitations
9.0,13410,Preschool education/Early intervention centre manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",13,134,1341,scored,0.3,0.3,0.3,49.4,488,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.15,0.15,0.15,1341,1341,,one_to_one,official_crosswalk,6793,8105,9518,6820,8242,9542,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,13420,Health services manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",13,134,1342,scored,0.36,0.36,0.36,60.2,594.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.05,0.05,0.05,1342,1342,,one_to_one,official_crosswalk,6441,8643,12799,6500,8709,12799,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,13430,Aged care services manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",13,134,1343,scored,0.34,0.34,0.34,55.6,549,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.09,0.09,0.09,1343,1343,,one_to_one,official_crosswalk,5366,6962,8506,5571,7149,8832,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,13441,Social services manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",13,134,1344,scored,0.37,0.37,0.37,63.6,628.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.07,0.07,0.07,1344,1344,,one_to_one,official_crosswalk,4330,6517,9345,4427,6580,9390,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,13442,Volunteer manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",13,134,1344,scored,0.37,0.37,0.37,63.6,628.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.07,0.07,0.07,1344,1344,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,13451,School principal,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",13,134,1345,scored,0.36,0.36,0.36,60.2,594.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.1,0.1,0.1,1345,1345,,one_to_one,official_crosswalk,5525,6601,8010,5740,6828,8345,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,13459,Education/Training institution manager n.e.c.,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",13,134,1345,scored,0.36,0.36,0.36,60.2,594.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.1,0.1,0.1,1345,1345,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,13461,Financial services manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",13,134,1346,scored,0.47,0.47,0.47,82.8,817,987,Exposed: Gradient 2,Exposed: Gradient 2,Exposed: Gradient 2,0.12,0.12,0.12,1346,1346,,one_to_one,official_crosswalk,7618,11208,18508,7725,11600,19194,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,13462,Insurance services manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",13,134,1346,scored,0.47,0.47,0.47,82.8,817,987,Exposed: Gradient 2,Exposed: Gradient 2,Exposed: Gradient 2,0.12,0.12,0.12,1346,1346,,one_to_one,official_crosswalk,8113,11139,17785,8220,11450,18102,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,13463,Financial risk manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",13,134,1346,scored,0.47,0.47,0.47,82.8,817,987,Exposed: Gradient 2,Exposed: Gradient 2,Exposed: Gradient 2,0.12,0.12,0.12,1346,1346,,one_to_one,official_crosswalk,8273,12815,18571,8453,13058,19480,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,13491,National security/Civil defence/Immigration managerial officer,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",13,134,1349,scored,0.38,0.38,0.38,67.6,667.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.07,0.07,0.07,1349,1349,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,13492,Community partnership/relations manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",13,134,1349,scored,0.38,0.38,0.38,67.6,667.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.07,0.07,0.07,1349,1349,,one_to_one,official_crosswalk,6370,7382,9463,6482,7600,9820,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,13493,Media/Broadcast manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",13,134,1349,scored,0.38,0.38,0.38,67.6,667.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.07,0.07,0.07,1349,1349,,one_to_one,official_crosswalk,6654,8553,10816,6660,8561,10825,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,13499,Other professional/financial/community/social services manager n.e.c.,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",13,134,1349,scored,0.38,0.38,0.38,67.6,667.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.07,0.07,0.07,1349,1349,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,14110,Hotel operations/Lodging services manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",14,141,1411,scored,0.37,0.37,0.37,63.6,628.5,987,Exposed: Gradient 1,Exposed: Gradient 1,Exposed: Gradient 1,0.13,0.13,0.13,1411,1411,,one_to_one,official_crosswalk,4104,5000,6764,4210,5143,6848,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,14121,Restaurant manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",14,141,1412,scored,0.36,0.36,0.36,60.2,594.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.12,0.12,0.12,1412,1412,,one_to_one,official_crosswalk,2488,3500,4877,2857,3900,5086,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,14122,Catering manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",14,141,1412,scored,0.36,0.36,0.36,60.2,594.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.12,0.12,0.12,1412,1412,,one_to_one,official_crosswalk,3105,4874,6292,3140,4884,6292,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,14123,Food and beverage operations manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",14,141,1412,scored,0.36,0.36,0.36,60.2,594.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.12,0.12,0.12,1412,1412,,one_to_one,official_crosswalk,2716,3776,5433,2900,3980,5640,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,14201,Retail manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",14,142,1420,scored,0.44,0.44,0.44,78.3,773,987,Exposed: Gradient 2,Exposed: Gradient 2,Exposed: Gradient 2,0.15,0.15,0.15,1420,1420,,one_to_one,official_crosswalk,3500,5000,7363,3816,5270,7700,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,14202,Wholesale trade manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",14,142,1420,scored,0.44,0.44,0.44,78.3,773,987,Exposed: Gradient 2,Exposed: Gradient 2,Exposed: Gradient 2,0.15,0.15,0.15,1420,1420,,one_to_one,official_crosswalk,6980,10323,19345,7530,10650,20000,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,14310,Sports centre manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",14,143,1431,scored,0.32,0.32,0.32,53,524,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.1,0.1,0.1,1431,1431,,one_to_one,official_crosswalk,3708,5205,8226,4594,6402,9314,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,14321,Casino operations manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",14,143,1432,scored,0.32,0.32,0.32,53,524,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.1,0.1,0.1,1431,1431,,one_to_one,official_crosswalk,6081,7918,9721,6081,7918,9740,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,14322,Attractions manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",14,143,1432,scored,0.32,0.32,0.32,53,524,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.1,0.1,0.1,1431,1431,,one_to_one,official_crosswalk,4632,5556,8384,4633,5558,8425,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,14323,Discotheque/Karaoke/Nightclub manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",14,143,1432,scored,0.32,0.32,0.32,53,524,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.1,0.1,0.1,1431,1431,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,14324,Wellness centre manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",14,143,1432,scored,0.32,0.32,0.32,53,524,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.1,0.1,0.1,1431,1431,,one_to_one,official_crosswalk,2745,4000,6000,4261,6000,9932,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,14325,Country club manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",14,143,1432,scored,0.32,0.32,0.32,53,524,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.1,0.1,0.1,1431,1431,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,14329,Recreation centre manager n.e.c.,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",14,143,1432,scored,0.32,0.32,0.32,53,524,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.1,0.1,0.1,1431,1431,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,14330,Arts/Cultural centre manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",14,143,1433,scored,0.35,0.32,0.38,57.4,567,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.085,0.07,0.1,1349|1431,1349|1431,,partial,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|SSOC maps to multiple ISCO groups without official employment weights; the median and range are shown.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,14391,Event manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",14,143,1439,insufficient_evidence,,,,,,,,,,,,,1439,,,one_to_one,official_crosswalk_without_ilo_score,4841,6230,9252,4888,6240,9292,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|No usable ILO 2025 score exists for the official ISCO mapping.
9.0,14392,Travel agency manager,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",14,143,1439,insufficient_evidence,,,,,,,,,,,,,1439,,,one_to_one,official_crosswalk_without_ilo_score,4300,7240,9556,5000,7240,11000,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|No usable ILO 2025 score exists for the official ISCO mapping.
9.0,14399,Other services manager n.e.c.,1,"LEGISLATORS, SENIOR OFFICIALS AND MANAGERS",14,143,1439,insufficient_evidence,,,,,,,,,,,,,1439,,,one_to_one,official_crosswalk_without_ilo_score,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|No usable ILO 2025 score exists for the official ISCO mapping.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,21110,Physicist/Astronomer,2,PROFESSIONALS,21,211,2111,scored,0.38,0.38,0.38,67.6,667.5,987,Exposed: Gradient 1,Exposed: Gradient 1,Exposed: Gradient 1,0.14,0.14,0.14,2111,2111,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,21120,Meteorologist,2,PROFESSIONALS,21,211,2112,scored,0.54,0.54,0.54,90.2,890,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.13,0.13,0.13,2112,2112,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,21130,Chemist,2,PROFESSIONALS,21,211,2113,scored,0.39,0.39,0.39,70.3,694.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.1,0.1,0.1,2113,2113,,one_to_one,official_crosswalk,4326,6150,9417,4728,6770,10152,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,21141,Geologist,2,PROFESSIONALS,21,211,2114,scored,0.36,0.36,0.36,60.2,594.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.1,0.1,0.1,2114,2114,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,21142,Geophysicist,2,PROFESSIONALS,21,211,2114,scored,0.36,0.36,0.36,60.2,594.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.1,0.1,0.1,2114,2114,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,21149,Geologist/Geophysicist and related physical science professional n.e.c.,2,PROFESSIONALS,21,211,2114,scored,0.36,0.36,0.36,60.2,594.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.1,0.1,0.1,2114,2114,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,21211,Mathematician,2,PROFESSIONALS,21,212,2121,scored,0.56,0.56,0.56,93.1,919,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.09,0.09,0.09,2120,2120,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,21212,Operations research analyst,2,PROFESSIONALS,21,212,2121,scored,0.56,0.56,0.56,93.1,919,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.09,0.09,0.09,2120,2120,,one_to_one,official_crosswalk,6810,9055,13300,7114,9600,13397,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
